10010,0.170474,1
10010,0.170452,1
10010,0.170504,1
10010,0.170496,1
10010,0.170508,1
10010,0.170423,1
11010,0.206242,1
11010,0.206525,1
11010,0.206252,1
11010,0.206211,1
11010,0.206285,1
11010,0.206230,1
11010,0.206550,1
11010,0.206244,1
11010,0.206344,1
11010,0.206273,1
12010,0.245742,1
12010,0.245341,1
12010,0.245580,1
12010,0.245827,1
12010,0.245365,1
12010,0.245703,1
12010,0.245344,1
12010,0.245386,1
12010,0.245385,1
12010,0.245707,1
13010,0.288003,1
13010,0.287944,1
13010,0.287970,1
13010,0.287901,1
13010,0.287812,1
13010,0.288004,1
13010,0.287895,1
13010,0.287984,1
13010,0.287905,1
13010,0.288325,1
14010,0.354076,1
14010,0.339165,1
14010,0.333995,1
14010,0.397298,1
14010,0.333900,1
14010,0.363047,1
14010,0.333941,1
14010,0.333860,1
14010,0.333974,1
14010,0.334059,1
15010,0.383401,1
15010,0.383383,1
15010,0.383285,1
15010,0.426699,1
15010,0.432485,1
15010,0.389415,1
15010,0.387617,1
15010,0.384430,1
15010,0.383447,1
15010,0.386938,1
16010,0.440185,1
16010,0.440318,1
16010,0.440567,1
16010,0.439215,1
16010,0.441447,1
16010,0.440632,1
16010,0.440230,1
16010,0.439862,1
16010,0.440378,1
16010,0.440347,1
17010,0.496408,1
17010,0.496594,1
17010,0.496762,1
17010,0.496715,1
17010,0.496445,1
17010,0.496508,1
17010,0.497113,1
17010,0.496873,1
17010,0.496651,1
17010,0.500678,1
18010,0.556762,1
18010,0.694121,1
18010,0.770795,1
18010,0.700767,1
18010,0.568240,1
18010,0.556495,1
18010,0.556877,1
18010,0.556089,1
18010,0.555976,1
18010,0.560021,1
19010,0.621121,1
19010,0.618934,1
19010,0.619290,1
19010,0.618869,1
19010,0.619293,1
19010,0.619189,1
19010,0.619448,1
19010,0.618929,1
19010,0.621759,1
19010,0.618833,1

19910,0.674571,1
